ParticipantID                       , ParticipantIdentifier, MessageID                           , EmailType, TemplateName          , ToEmailAddress   , SenderEmailAddress    , ContentVersion, Subject        , ClickTimestamp      , ClickUserAgent                                        , ClickIPAddress, ClickLink                 , ClickLinkTags
a18199ce-f644-4898-a32a-642f26055392, P0292                , 9a7e8977-8fde-417e-9580-df2c3f0814c2, Reminder , 24H_SURVEY_REMINDER_2 , p0292@example.org, study-team@example.org,              1, Survey reminder, 2025-09-11T02:17:44Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
a18199ce-f644-4898-a32a-642f26055392, P0292                , efd03aff-8faa-45a0-9cd3-ad243545a001, Reminder , 3M_SURVEY_REMINDER_1  , p0292@example.org, study-team@example.org,              5, Survey reminder, 2025-12-09T02:29:44Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
a18199ce-f644-4898-a32a-642f26055392, P0292                , 1fefd2f4-1dcf-4cf5-8490-f129a820ec87, Reminder , 4_6M_SURVEY_REMINDER_1, p0292@example.org, study-team@example.org,              2, Survey reminder, 2026-02-21T00:14:44Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
a18199ce-f644-4898-a32a-642f26055392, P0292                , 4ad89850-bea1-449d-8324-b58e079cc498, Reminder , 4_6M_SURVEY_REMINDER_2, p0292@example.org, study-team@example.org,              1, Survey reminder, 2026-02-22T03:30:44Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
07dc8990-f63b-4da1-9f6e-7319ec2ecc13, P0293                , f8480ed1-d782-41c6-8405-c265bf0d2a9f, Reminder , 24H_SURVEY_REMINDER_1 , p0293@example.org, study-team@example.org,              5, Survey reminder, 2025-05-19T08:45:10Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
07dc8990-f63b-4da1-9f6e-7319ec2ecc13, P0293                , 1c1d0ea3-5f1f-47e8-81aa-74619c2bd7cf, Reminder , 24H_SURVEY_REMINDER_3 , p0293@example.org, study-team@example.org,              3, Survey reminder, 2025-05-21T04:34:10Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
07dc8990-f63b-4da1-9f6e-7319ec2ecc13, P0293                , 9492a011-aaf6-4796-83a9-f0afdc426a15, Reminder , 1M_SURVEY_REMINDER_1  , p0293@example.org, study-team@example.org,              4, Survey reminder, 2025-06-18T05:16:10Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
3e6efba3-ceb7-40c0-8d87-736a396d1a4c, P0294                , d0327252-3b52-465b-ad41-3383c0696aed, Reminder , 24H_SURVEY_REMINDER_1 , p0294@example.org, study-team@example.org,              4, Survey reminder, 2025-12-30T21:11:42Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
3e6efba3-ceb7-40c0-8d87-736a396d1a4c, P0294                , 853dd1cf-442d-4afe-a754-a364d3d70b8a, Reminder , 24H_SURVEY_REMINDER_2 , p0294@example.org, study-team@example.org,              2, Survey reminder, 2025-12-31T15:59:42Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.12   , https://example.org/survey, "survey,reminder"
4b0976fc-5e48-4505-8629-b52fb5bf0ad2, P0297                , b82ee17c-5f9d-4f56-bd3c-3efea58903c4, Reminder , 24H_SURVEY_REMINDER_1 , p0297@example.org, study-team@example.org,              1, Survey reminder, 2025-01-11T13:41:39Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
4b0976fc-5e48-4505-8629-b52fb5bf0ad2, P0297                , 2969f4d7-667c-4bf1-95bc-4747e55b476e, Reminder , 7D_SURVEY_REMINDER_1  , p0297@example.org, study-team@example.org,              1, Survey reminder, 2025-01-18T16:32:39Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.12   , https://example.org/survey, "survey,reminder"
4b0976fc-5e48-4505-8629-b52fb5bf0ad2, P0297                , 3f3ed3da-0989-4935-8274-009051aa23a7, Reminder , 7D_SURVEY_REMINDER_3  , p0297@example.org, study-team@example.org,              1, Survey reminder, 2025-01-20T22:10:39Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
0c8a230a-86e7-4549-ab23-49b52a2d2c13, P0300                , f211bfaa-9472-4946-b300-ded9dfa742bb, Reminder , 3M_SURVEY_REMINDER_1  , p0300@example.org, study-team@example.org,              1, Survey reminder, 2025-08-07T09:17:42Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
c73605f2-fdf9-4271-8657-14b7950bce57, P0303                , 10e9d856-6e5d-4b32-be32-c4399ffe93c9, Reminder , 24H_SURVEY_REMINDER_2 , p0303@example.org, study-team@example.org,              1, Survey reminder, 2025-06-26T13:25:44Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
c73605f2-fdf9-4271-8657-14b7950bce57, P0303                , 3d9b9957-21ec-4d51-8e96-6bfdf217d446, Reminder , 24H_SURVEY_REMINDER_3 , p0303@example.org, study-team@example.org,              3, Survey reminder, 2025-06-27T12:14:44Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
c73605f2-fdf9-4271-8657-14b7950bce57, P0303                , e53368fb-222e-4963-a468-89c73bef5226, Reminder , 1M_SURVEY_REMINDER_2  , p0303@example.org, study-team@example.org,              2, Survey reminder, 2025-07-26T20:57:44Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
09601e05-069b-4a72-a5d2-3dfc5da44223, P0304                , 7b085df7-004e-4d80-8daa-63e8a624e573, Reminder , 24H_SURVEY_REMINDER_1 , p0304@example.org, study-team@example.org,              2, Survey reminder, 2025-05-08T13:13:19Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
09601e05-069b-4a72-a5d2-3dfc5da44223, P0304                , 07d5b06c-a4e2-47b6-b429-6eb519a488ba, Reminder , 3M_SURVEY_REMINDER_3  , p0304@example.org, study-team@example.org,              4, Survey reminder, 2025-08-08T11:51:19Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.13   , https://example.org/survey, "survey,reminder"
09601e05-069b-4a72-a5d2-3dfc5da44223, P0304                , 17866468-ebdf-4a42-95aa-3c5cb2a88275, Reminder , 4_6M_SURVEY_REMINDER_1, p0304@example.org, study-team@example.org,              3, Survey reminder, 2025-10-25T17:01:19Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.13   , https://example.org/survey, "survey,reminder"
20ce1c3a-ad30-4238-9f96-df0c03544724, P0305                , 54a512b5-4d63-4c86-8a84-3dc28f84b161, Reminder , 3M_SURVEY_REMINDER_1  , p0305@example.org, study-team@example.org,              5, Survey reminder, 2026-03-22T15:38:45Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
c4b4e563-3ba1-4b69-b37f-b3439de1baf9, P0306                , 06d146e3-c0be-4380-bacf-a8b0862c6d1e, Reminder , 7D_SURVEY_REMINDER_1  , p0306@example.org, study-team@example.org,              1, Survey reminder, 2025-02-24T22:34:36Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
7963a906-ad57-41a6-8609-f3a67114b545, P0309                , 9f8cafa4-9c5c-4199-be42-62514558f498, Reminder , 24H_SURVEY_REMINDER_3 , p0309@example.org, study-team@example.org,              3, Survey reminder, 2025-08-13T13:54:04Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
0a03acc0-a081-4976-a23a-d5da1252fe0f, P0310                , e68385a0-5cd3-4700-8d3f-278b9f27afa7, Reminder , 24H_SURVEY_REMINDER_1 , p0310@example.org, study-team@example.org,              2, Survey reminder, 2025-08-30T06:37:33Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.12   , https://example.org/survey, "survey,reminder"
0a03acc0-a081-4976-a23a-d5da1252fe0f, P0310                , 55040f20-570b-44fb-a158-8469855e9016, Reminder , 24H_SURVEY_REMINDER_2 , p0310@example.org, study-team@example.org,              1, Survey reminder, 2025-08-31T00:41:33Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.13   , https://example.org/survey, "survey,reminder"
0a03acc0-a081-4976-a23a-d5da1252fe0f, P0310                , 2901baf8-a03a-4253-8057-c7231ca2bf9b, Reminder , 7D_SURVEY_REMINDER_1  , p0310@example.org, study-team@example.org,              5, Survey reminder, 2025-09-05T19:30:33Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
7e76c583-aefc-4b2b-a028-ec10ae7cbd04, P0311                , 0c041fe9-8ec9-4dcf-a3b2-6c781b3ee361, Reminder , 1M_SURVEY_REMINDER_1  , p0311@example.org, study-team@example.org,              3, Survey reminder, 2025-12-10T19:11:18Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.12   , https://example.org/survey, "survey,reminder"
2a27eab8-5ead-4edf-9827-e78c58347180, P0312                , 118ed291-67b1-4c2a-a40f-ebf680b9bf1c, Reminder , 4_6M_SURVEY_REMINDER_2, p0312@example.org, study-team@example.org,              3, Survey reminder, 2025-08-15T20:57:09Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.13   , https://example.org/survey, "survey,reminder"
c63f3718-db2c-41bd-975f-edaf2010fc37, P0315                , 997262c6-4a4f-404b-938f-f29983f756aa, Reminder , 1M_SURVEY_REMINDER_1  , p0315@example.org, study-team@example.org,              2, Survey reminder, 2025-08-21T13:18:03Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.12   , https://example.org/survey, "survey,reminder"
085f51f2-8443-44d3-b73e-7b66e296c27d, P0318                , a47d64e1-6d5c-41c9-a5b2-ae320943ce00, Reminder , 3M_SURVEY_REMINDER_1  , p0318@example.org, study-team@example.org,              5, Survey reminder, 2025-11-30T06:27:42Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.12   , https://example.org/survey, "survey,reminder"
8304f575-85f8-49a5-92c4-d6eaa99c0e83, P0321                , ab62c386-7678-4437-8c8d-52df9108a5d1, Reminder , 7D_SURVEY_REMINDER_2  , p0321@example.org, study-team@example.org,              2, Survey reminder, 2025-08-30T03:28:39Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.13   , https://example.org/survey, "survey,reminder"
cd510047-0413-48e4-95f3-c14a9c1479e1, P0322                , 7d17b1bb-6ae6-496e-ae33-dd2594340084, Reminder , 4_6M_SURVEY_REMINDER_1, p0322@example.org, study-team@example.org,              1, Survey reminder, 2025-09-24T12:33:38Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.13   , https://example.org/survey, "survey,reminder"
efe8e19c-577c-474a-8e37-51761dad1478, P0325                , 22d473ee-8429-466a-80b2-b45a012cda59, Reminder , 3M_SURVEY_REMINDER_2  , p0325@example.org, study-team@example.org,              1, Survey reminder, 2025-04-29T22:01:57Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
607efef2-72b0-4330-8558-268c628c2d1a, P0326                , 61ff59be-0f1f-48ef-8f3f-aa7c720ba18a, Reminder , 1M_SURVEY_REMINDER_1  , p0326@example.org, study-team@example.org,              5, Survey reminder, 2025-09-01T07:16:31Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
607efef2-72b0-4330-8558-268c628c2d1a, P0326                , 0690ad22-990c-4e3e-b71d-6812d1960168, Reminder , 4_6M_SURVEY_REMINDER_2, p0326@example.org, study-team@example.org,              2, Survey reminder, 2026-01-09T13:06:31Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
09df5e41-bbc3-4d14-b5d8-7d30b417295c, P0327                , 9bf5d374-a591-4d13-9bb8-6a984a2024a2, Reminder , 7D_SURVEY_REMINDER_1  , p0327@example.org, study-team@example.org,              2, Survey reminder, 2025-06-12T22:56:48Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
e1d261df-ffed-41b4-85c5-c785fff17b89, P0328                , da9e2f31-f04a-402f-ab35-4fe199b0a98d, Reminder , 24H_SURVEY_REMINDER_1 , p0328@example.org, study-team@example.org,              4, Survey reminder, 2025-01-15T08:07:34Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
650a3f4d-d698-459b-b7ce-eeb67d40552b, P0334                , 3abff276-9f9f-4dcb-b174-3d60fb5c9f6f, Reminder , 24H_SURVEY_REMINDER_2 , p0334@example.org, study-team@example.org,              4, Survey reminder, 2025-09-11T09:17:56Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
650a3f4d-d698-459b-b7ce-eeb67d40552b, P0334                , 53428c9d-47f0-4993-a1ab-125af0a79914, Reminder , 3M_SURVEY_REMINDER_3  , p0334@example.org, study-team@example.org,              2, Survey reminder, 2025-12-11T15:46:56Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
0c07deb0-ca92-4bd9-9681-110bceb5360a, P0335                , c464b1fc-dedd-4413-bd85-60222eec49a1, Reminder , 24H_SURVEY_REMINDER_2 , p0335@example.org, study-team@example.org,              1, Survey reminder, 2025-08-02T09:56:28Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
a094ac28-ee39-4537-a0a1-3f98b015bf73, P0336                , 34adee78-e18c-4396-96c4-92bcfdcc8c21, Reminder , 1M_SURVEY_REMINDER_1  , p0336@example.org, study-team@example.org,              1, Survey reminder, 2026-01-28T17:45:46Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
f62b86eb-64cc-40ad-a09b-bfab9b988246, P0337                , c163b3c6-de39-4f1c-bd8a-a938ef85cbd0, Reminder , 7D_SURVEY_REMINDER_1  , p0337@example.org, study-team@example.org,              1, Survey reminder, 2025-11-30T16:14:47Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
f62b86eb-64cc-40ad-a09b-bfab9b988246, P0337                , fe7244c5-19f1-4a7a-a356-4c04a6d79cc2, Reminder , 7D_SURVEY_REMINDER_3  , p0337@example.org, study-team@example.org,              2, Survey reminder, 2025-12-02T19:20:47Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
cb706e6b-eed5-4b62-bd5e-1a546439a799, P0338                , 2ccb0d78-eb3f-4200-83b3-745227538d8e, Reminder , 7D_SURVEY_REMINDER_1  , p0338@example.org, study-team@example.org,              1, Survey reminder, 2025-01-27T12:09:22Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.13   , https://example.org/survey, "survey,reminder"
591200ea-93eb-4c61-845b-244b3689fd39, P0339                , 67c767df-8c31-428d-9759-e72c531f2bd9, Reminder , 24H_SURVEY_REMINDER_1 , p0339@example.org, study-team@example.org,              1, Survey reminder, 2025-06-26T07:52:32Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
591200ea-93eb-4c61-845b-244b3689fd39, P0339                , 45c21221-bb33-4cf8-8248-0d069b3a00c1, Reminder , 4_6M_SURVEY_REMINDER_1, p0339@example.org, study-team@example.org,              4, Survey reminder, 2025-11-19T10:51:32Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
591200ea-93eb-4c61-845b-244b3689fd39, P0339                , 7746baa0-7480-4177-a25a-070524b40db0, Reminder , 4_6M_SURVEY_REMINDER_2, p0339@example.org, study-team@example.org,              3, Survey reminder, 2025-11-20T03:17:32Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
6d553a1f-ae01-4759-bf2e-974dd68fea72, P0340                , 48b31a79-08bf-47fd-815e-8ff9775c44cf, Reminder , 3M_SURVEY_REMINDER_2  , p0340@example.org, study-team@example.org,              3, Survey reminder, 2026-03-06T06:15:03Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
6d553a1f-ae01-4759-bf2e-974dd68fea72, P0340                , 44a5c285-462e-424a-aa9d-61d612c734b9, Reminder , 4_6M_SURVEY_REMINDER_3, p0340@example.org, study-team@example.org,              5, Survey reminder, 2026-05-12T15:27:03Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
488fa566-4714-49f4-9a9e-deb5abb9d319, P0341                , 396d8af9-d6ba-4377-a76f-3dbe18601913, Reminder , 24H_SURVEY_REMINDER_2 , p0341@example.org, study-team@example.org,              5, Survey reminder, 2025-10-23T04:14:15Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
2a3925cf-cdcc-4d0a-8436-ad35617971d0, P0345                , 1fce098c-12f1-4ab4-b926-c3f6a784849c, Reminder , 7D_SURVEY_REMINDER_1  , p0345@example.org, study-team@example.org,              2, Survey reminder, 2025-10-12T03:18:32Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
2a3925cf-cdcc-4d0a-8436-ad35617971d0, P0345                , 62f98e3f-4892-49a4-bc0f-5d1d6a4188cc, Reminder , 3M_SURVEY_REMINDER_1  , p0345@example.org, study-team@example.org,              5, Survey reminder, 2026-01-03T04:41:32Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
efdc6b3f-0b9b-42b6-bbf3-d97dc3916c69, P0351                , f2c2220a-e4cd-46ed-8666-54d7b0aab305, Reminder , 7D_SURVEY_REMINDER_1  , p0351@example.org, study-team@example.org,              5, Survey reminder, 2025-08-02T16:29:00Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
efdc6b3f-0b9b-42b6-bbf3-d97dc3916c69, P0351                , ff19d9f2-a3a2-4c9a-83cf-b624cd5c883f, Reminder , 7D_SURVEY_REMINDER_3  , p0351@example.org, study-team@example.org,              4, Survey reminder, 2025-08-04T18:49:00Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.11   , https://example.org/survey, "survey,reminder"
efdc6b3f-0b9b-42b6-bbf3-d97dc3916c69, P0351                , 7e2b1666-1bf4-454c-823b-1441e1584d5b, Reminder , 1M_SURVEY_REMINDER_1  , p0351@example.org, study-team@example.org,              2, Survey reminder, 2025-08-25T11:25:00Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
1eb60a74-a40a-4436-b28a-52147ba10374, P0352                , 12273850-92b6-4b3f-b52a-b9cdd64dc328, Reminder , 24H_SURVEY_REMINDER_1 , p0352@example.org, study-team@example.org,              5, Survey reminder, 2025-03-27T13:50:03Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.12   , https://example.org/survey, "survey,reminder"
1eb60a74-a40a-4436-b28a-52147ba10374, P0352                , 348466f8-63aa-4f4e-80a1-629e8fbb1280, Reminder , 1M_SURVEY_REMINDER_1  , p0352@example.org, study-team@example.org,              5, Survey reminder, 2025-04-26T23:37:03Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.12   , https://example.org/survey, "survey,reminder"
1eb60a74-a40a-4436-b28a-52147ba10374, P0352                , 0c987431-290f-4e56-931e-671c6302f19d, Reminder , 1M_SURVEY_REMINDER_2  , p0352@example.org, study-team@example.org,              5, Survey reminder, 2025-04-27T23:54:03Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.11   , https://example.org/survey, "survey,reminder"
b079d03f-d895-42cc-b753-ffd75201ea10, P0356                , 21616513-0b5b-4bf3-83e4-17321273b7dc, Reminder , 24H_SURVEY_REMINDER_1 , p0356@example.org, study-team@example.org,              5, Survey reminder, 2025-12-15T15:23:21Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
dbf620c3-8205-47ae-ace9-e1cdfc548f70, P0357                , 20ee4e8f-5cd8-428b-8450-dc6a2a3f4a38, Reminder , 7D_SURVEY_REMINDER_2  , p0357@example.org, study-team@example.org,              4, Survey reminder, 2025-03-04T01:53:35Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.11   , https://example.org/survey, "survey,reminder"
dbf620c3-8205-47ae-ace9-e1cdfc548f70, P0357                , f2c4007a-1dc9-4ced-8c07-a48a61236b80, Reminder , 4_6M_SURVEY_REMINDER_1, p0357@example.org, study-team@example.org,              1, Survey reminder, 2025-07-18T06:07:35Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
25895338-7a36-4b19-be50-b2c97e7a9b21, P0358                , cfe0d172-7f09-4055-997e-2873664cb774, Reminder , 7D_SURVEY_REMINDER_1  , p0358@example.org, study-team@example.org,              5, Survey reminder, 2025-03-12T03:29:58Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
8f7a36c4-6ea7-4f5c-b981-ca008689b74e, P0359                , 6cf86f43-4e18-4dea-a85e-e536e8401cdc, Reminder , 7D_SURVEY_REMINDER_1  , p0359@example.org, study-team@example.org,              1, Survey reminder, 2025-09-22T15:58:39Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.11   , https://example.org/survey, "survey,reminder"
8f7a36c4-6ea7-4f5c-b981-ca008689b74e, P0359                , 5876ea14-deb0-4041-ab88-ea5d77a19d03, Reminder , 7D_SURVEY_REMINDER_2  , p0359@example.org, study-team@example.org,              1, Survey reminder, 2025-09-23T08:06:39Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
8f7a36c4-6ea7-4f5c-b981-ca008689b74e, P0359                , c6120790-bd33-4ed1-958f-aa05a6a0941e, Reminder , 1M_SURVEY_REMINDER_1  , p0359@example.org, study-team@example.org,              4, Survey reminder, 2025-10-15T19:13:39Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.12   , https://example.org/survey, "survey,reminder"
8f7a36c4-6ea7-4f5c-b981-ca008689b74e, P0359                , 84fd0411-2058-4cb4-93cd-47813c2706f8, Reminder , 1M_SURVEY_REMINDER_2  , p0359@example.org, study-team@example.org,              2, Survey reminder, 2025-10-16T22:09:39Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
a78e5faf-1d92-4142-bd1d-824b5429c61b, P0360                , e1fc4e59-3661-48c6-b7c4-67df1139a56c, Reminder , 24H_SURVEY_REMINDER_1 , p0360@example.org, study-team@example.org,              2, Survey reminder, 2025-11-25T16:56:34Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
a78e5faf-1d92-4142-bd1d-824b5429c61b, P0360                , b2769de9-6fd3-4dff-93b8-599e40ac5c77, Reminder , 3M_SURVEY_REMINDER_2  , p0360@example.org, study-team@example.org,              4, Survey reminder, 2026-02-25T00:55:34Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
a8574ed5-7170-4267-8315-4e35eee497fd, P0361                , 550758ce-3d9b-4c75-a7eb-f4a0851cd576, Reminder , 3M_SURVEY_REMINDER_1  , p0361@example.org, study-team@example.org,              5, Survey reminder, 2025-06-13T06:51:39Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.13   , https://example.org/survey, "survey,reminder"
a8574ed5-7170-4267-8315-4e35eee497fd, P0361                , 498e3ed0-beea-4140-85de-3952757e52d5, Reminder , 3M_SURVEY_REMINDER_2  , p0361@example.org, study-team@example.org,              2, Survey reminder, 2025-06-13T20:26:39Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
a8574ed5-7170-4267-8315-4e35eee497fd, P0361                , 3b2508ae-886a-44bd-b7d3-f5d685cfc6c0, Reminder , 4_6M_SURVEY_REMINDER_2, p0361@example.org, study-team@example.org,              5, Survey reminder, 2025-08-22T04:27:39Z, Mozilla/5.0 (Linux; Android 14; Pixel 8)              , 10.24.18.11   , https://example.org/survey, "survey,reminder"
fadfad5a-5730-45dc-9f35-2e0de8d889f8, P0362                , 9023b3f2-827e-44f2-8a50-c24c2d66837b, Reminder , 4_6M_SURVEY_REMINDER_1, p0362@example.org, study-team@example.org,              1, Survey reminder, 2025-11-24T10:54:50Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.12   , https://example.org/survey, "survey,reminder"
fc3daad5-8173-47dd-aff8-2495e57f3273, P0364                , ebf2e9fd-6782-47f9-93fc-5b66dc26733f, Reminder , 7D_SURVEY_REMINDER_1  , p0364@example.org, study-team@example.org,              1, Survey reminder, 2025-06-22T21:14:21Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.13   , https://example.org/survey, "survey,reminder"
2ca4477d-01a4-416b-94a7-1e01aa8594b1, P0365                , ca4641da-eb52-465e-9ae6-00099c75847b, Reminder , 24H_SURVEY_REMINDER_1 , p0365@example.org, study-team@example.org,              3, Survey reminder, 2025-07-27T17:19:18Z, Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X), 10.24.18.12   , https://example.org/survey, "survey,reminder"
78052071-09dd-4373-a873-4c751bc759d2, P0368                , 03fb8b30-7991-45bd-83c0-9ed9de265247, Reminder , 24H_SURVEY_REMINDER_1 , p0368@example.org, study-team@example.org,              3, Survey reminder, 2025-02-01T02:47:11Z, Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2)          , 10.24.18.11   , https://example.org/survey, "survey,reminder"
